,name,skin_tone,gender,age,real_face,aug_name,aug_cat
1999,TRAIN1999.png,monk_6,male,61_100,1,AUG_monk_6_53_TRAIN1999.png,skin_tone
3516,TRAIN3516.png,monk_6,male,18_30,1,AUG_monk_6_54_TRAIN3516.png,skin_tone
1863,TRAIN1863.png,monk_6,male,18_30,1,AUG_monk_6_55_TRAIN1863.png,skin_tone
2436,TRAIN2436.png,monk_6,female,18_30,1,AUG_monk_6_56_TRAIN2436.png,skin_tone
2339,TRAIN2339.png,monk_6,female,61_100,1,AUG_monk_6_57_TRAIN2339.png,skin_tone
2225,TRAIN2225.png,monk_6,male,31_60,1,AUG_monk_6_58_TRAIN2225.png,skin_tone
3402,TRAIN3402.png,monk_6,male,18_30,1,AUG_monk_6_59_TRAIN3402.png,skin_tone
2435,TRAIN2435.png,monk_6,female,18_30,1,AUG_monk_6_60_TRAIN2435.png,skin_tone
75,TRAIN0075.png,monk_6,female,0_17,1,AUG_monk_6_61_TRAIN0075.png,skin_tone
3567,TRAIN3567.png,monk_6,male,31_60,1,AUG_monk_6_62_TRAIN3567.png,skin_tone
3566,TRAIN3566.png,monk_6,female,18_30,1,AUG_monk_6_63_TRAIN3566.png,skin_tone
2331,TRAIN2331.png,monk_6,male,18_30,1,AUG_monk_6_64_TRAIN2331.png,skin_tone
3283,TRAIN3283.png,monk_6,female,18_30,1,AUG_monk_6_65_TRAIN3283.png,skin_tone
2902,TRAIN2902.png,monk_6,female,61_100,1,AUG_monk_6_66_TRAIN2902.png,skin_tone
3826,TRAIN3826.png,monk_6,male,18_30,1,AUG_monk_6_67_TRAIN3826.png,skin_tone
923,TRAIN0923.png,monk_6,male,31_60,1,AUG_monk_6_68_TRAIN0923.png,skin_tone
884,TRAIN0884.png,monk_6,male,61_100,1,AUG_monk_6_69_TRAIN0884.png,skin_tone
1401,TRAIN1401.png,monk_6,female,31_60,1,AUG_monk_6_70_TRAIN1401.png,skin_tone
4280,TRAIN4280.png,monk_6,male,0_17,1,AUG_monk_6_71_TRAIN4280.png,skin_tone
555,TRAIN0555.png,monk_6,male,18_30,1,AUG_monk_6_72_TRAIN0555.png,skin_tone
2374,TRAIN2374.png,monk_6,male,0_17,1,AUG_monk_6_73_TRAIN2374.png,skin_tone
3153,TRAIN3153.png,monk_6,female,18_30,1,AUG_monk_6_74_TRAIN3153.png,skin_tone
4280,TRAIN4280.png,monk_6,male,0_17,1,AUG_monk_6_75_TRAIN4280.png,skin_tone
4419,TRAIN4419.png,monk_6,male,0_17,1,AUG_monk_6_76_TRAIN4419.png,skin_tone
4671,TRAIN4671.png,monk_6,male,31_60,1,AUG_monk_6_77_TRAIN4671.png,skin_tone
2887,TRAIN2887.png,monk_6,female,18_30,1,AUG_monk_6_78_TRAIN2887.png,skin_tone
2081,TRAIN2081.png,monk_6,female,18_30,1,AUG_monk_6_79_TRAIN2081.png,skin_tone
622,TRAIN0622.png,monk_6,female,0_17,1,AUG_monk_6_80_TRAIN0622.png,skin_tone
945,TRAIN0945.png,monk_6,male,31_60,1,AUG_monk_6_81_TRAIN0945.png,skin_tone
334,TRAIN0334.png,monk_6,female,18_30,1,AUG_monk_6_82_TRAIN0334.png,skin_tone
1114,TRAIN1114.png,monk_6,male,61_100,1,AUG_monk_6_83_TRAIN1114.png,skin_tone
1999,TRAIN1999.png,monk_6,male,61_100,1,AUG_monk_6_84_TRAIN1999.png,skin_tone
1126,TRAIN1126.png,monk_6,male,31_60,1,AUG_monk_6_85_TRAIN1126.png,skin_tone
3503,TRAIN3503.png,monk_6,male,31_60,1,AUG_monk_6_86_TRAIN3503.png,skin_tone
3950,TRAIN3950.png,monk_6,male,31_60,1,AUG_monk_6_87_TRAIN3950.png,skin_tone
2696,TRAIN2696.png,monk_6,female,31_60,1,AUG_monk_6_88_TRAIN2696.png,skin_tone
2902,TRAIN2902.png,monk_6,female,61_100,1,AUG_monk_6_89_TRAIN2902.png,skin_tone
2887,TRAIN2887.png,monk_6,female,18_30,1,AUG_monk_6_90_TRAIN2887.png,skin_tone
4252,TRAIN4252.png,monk_6,male,61_100,1,AUG_monk_6_91_TRAIN4252.png,skin_tone
722,TRAIN0722.png,monk_6,male,0_17,1,AUG_monk_6_92_TRAIN0722.png,skin_tone
985,TRAIN0985.png,monk_6,female,31_60,1,AUG_monk_6_93_TRAIN0985.png,skin_tone
342,TRAIN0342.png,monk_6,female,18_30,1,AUG_monk_6_94_TRAIN0342.png,skin_tone
3062,TRAIN3062.png,monk_6,female,18_30,1,AUG_monk_6_95_TRAIN3062.png,skin_tone
2435,TRAIN2435.png,monk_6,female,18_30,1,AUG_monk_6_96_TRAIN2435.png,skin_tone
4067,TRAIN4067.png,monk_6,female,31_60,1,AUG_monk_6_97_TRAIN4067.png,skin_tone
2284,TRAIN2284.png,monk_6,male,31_60,1,AUG_monk_6_98_TRAIN2284.png,skin_tone
3402,TRAIN3402.png,monk_6,male,18_30,1,AUG_monk_6_99_TRAIN3402.png,skin_tone
4316,TRAIN4316.png,monk_6,female,18_30,1,AUG_monk_6_100_TRAIN4316.png,skin_tone
2435,TRAIN2435.png,monk_6,female,18_30,1,AUG_monk_6_101_TRAIN2435.png,skin_tone
2463,TRAIN2463.png,monk_6,female,18_30,1,AUG_monk_6_102_TRAIN2463.png,skin_tone
910,TRAIN0910.png,monk_6,male,18_30,1,AUG_monk_6_103_TRAIN0910.png,skin_tone
1767,TRAIN1767.png,monk_6,male,18_30,1,AUG_monk_6_104_TRAIN1767.png,skin_tone
1630,TRAIN1630.png,monk_6,female,0_17,1,AUG_monk_6_105_TRAIN1630.png,skin_tone
75,TRAIN0075.png,monk_6,female,0_17,1,AUG_monk_6_106_TRAIN0075.png,skin_tone
279,TRAIN0279.png,monk_6,male,18_30,1,AUG_monk_6_107_TRAIN0279.png,skin_tone
4140,TRAIN4140.png,monk_6,male,0_17,1,AUG_monk_6_108_TRAIN4140.png,skin_tone
3114,TRAIN3114.png,monk_6,female,61_100,1,AUG_monk_6_109_TRAIN3114.png,skin_tone
807,TRAIN0807.png,monk_6,female,18_30,1,AUG_monk_6_110_TRAIN0807.png,skin_tone
2887,TRAIN2887.png,monk_6,female,18_30,1,AUG_monk_6_111_TRAIN2887.png,skin_tone
1772,TRAIN1772.png,monk_6,female,31_60,1,AUG_monk_6_112_TRAIN1772.png,skin_tone
4181,TRAIN4181.png,monk_6,male,31_60,1,AUG_monk_6_113_TRAIN4181.png,skin_tone
3255,TRAIN3255.png,monk_6,male,31_60,1,AUG_monk_6_114_TRAIN3255.png,skin_tone
3172,TRAIN3172.png,monk_6,male,18_30,1,AUG_monk_6_115_TRAIN3172.png,skin_tone
3732,TRAIN3732.png,monk_6,male,31_60,1,AUG_monk_6_116_TRAIN3732.png,skin_tone
4694,TRAIN4694.png,monk_6,male,31_60,1,AUG_monk_6_117_TRAIN4694.png,skin_tone
241,TRAIN0241.png,monk_6,male,31_60,1,AUG_monk_6_118_TRAIN0241.png,skin_tone
2225,TRAIN2225.png,monk_6,male,31_60,1,AUG_monk_6_119_TRAIN2225.png,skin_tone
2657,TRAIN2657.png,monk_6,female,18_30,1,AUG_monk_6_120_TRAIN2657.png,skin_tone
1404,TRAIN1404.png,monk_6,female,18_30,1,AUG_monk_6_121_TRAIN1404.png,skin_tone
3534,TRAIN3534.png,monk_6,male,31_60,1,AUG_monk_6_122_TRAIN3534.png,skin_tone
3109,TRAIN3109.png,monk_6,female,61_100,1,AUG_monk_6_123_TRAIN3109.png,skin_tone
3722,TRAIN3722.png,monk_6,male,0_17,1,AUG_monk_6_124_TRAIN3722.png,skin_tone
165,TRAIN0165.png,monk_6,female,18_30,1,AUG_monk_6_125_TRAIN0165.png,skin_tone
4671,TRAIN4671.png,monk_6,male,31_60,1,AUG_monk_6_126_TRAIN4671.png,skin_tone
622,TRAIN0622.png,monk_6,female,0_17,1,AUG_monk_6_127_TRAIN0622.png,skin_tone
2339,TRAIN2339.png,monk_6,female,61_100,1,AUG_monk_6_128_TRAIN2339.png,skin_tone
4527,TRAIN4527.png,monk_6,male,18_30,1,AUG_monk_6_129_TRAIN4527.png,skin_tone
524,TRAIN0524.png,monk_6,male,31_60,1,AUG_monk_6_130_TRAIN0524.png,skin_tone
1738,TRAIN1738.png,monk_6,male,61_100,1,AUG_monk_6_131_TRAIN1738.png,skin_tone
4379,TRAIN4379.png,monk_6,male,0_17,1,AUG_monk_6_132_TRAIN4379.png,skin_tone
138,TRAIN0138.png,monk_6,male,18_30,1,AUG_monk_6_133_TRAIN0138.png,skin_tone
2463,TRAIN2463.png,monk_6,female,18_30,1,AUG_monk_6_134_TRAIN2463.png,skin_tone
1436,TRAIN1436.png,monk_6,male,0_17,1,AUG_monk_6_135_TRAIN1436.png,skin_tone
3029,TRAIN3029.png,monk_6,male,61_100,1,AUG_monk_6_136_TRAIN3029.png,skin_tone
2696,TRAIN2696.png,monk_6,female,31_60,1,AUG_monk_6_137_TRAIN2696.png,skin_tone
4925,TRAIN4925.png,monk_6,male,61_100,1,AUG_monk_6_138_TRAIN4925.png,skin_tone
3935,TRAIN3935.png,monk_6,male,61_100,1,AUG_monk_6_139_TRAIN3935.png,skin_tone
2728,TRAIN2728.png,monk_6,female,18_30,1,AUG_monk_6_140_TRAIN2728.png,skin_tone
4316,TRAIN4316.png,monk_6,female,18_30,1,AUG_monk_6_141_TRAIN4316.png,skin_tone
174,TRAIN0174.png,monk_6,male,0_17,1,AUG_monk_6_142_TRAIN0174.png,skin_tone
2610,TRAIN2610.png,monk_6,female,31_60,1,AUG_monk_6_143_TRAIN2610.png,skin_tone
5064,TRAIN5064.png,monk_6,male,18_30,1,AUG_monk_6_144_TRAIN5064.png,skin_tone
1436,TRAIN1436.png,monk_6,male,0_17,1,AUG_monk_6_145_TRAIN1436.png,skin_tone
807,TRAIN0807.png,monk_6,female,18_30,1,AUG_monk_6_146_TRAIN0807.png,skin_tone
601,TRAIN0601.png,monk_6,male,0_17,1,AUG_monk_6_147_TRAIN0601.png,skin_tone
4140,TRAIN4140.png,monk_6,male,0_17,1,AUG_monk_6_148_TRAIN4140.png,skin_tone
279,TRAIN0279.png,monk_6,male,18_30,1,AUG_monk_6_149_TRAIN0279.png,skin_tone
209,TRAIN0209.png,monk_6,male,31_60,1,AUG_monk_6_150_TRAIN0209.png,skin_tone
3935,TRAIN3935.png,monk_6,male,61_100,1,AUG_monk_6_151_TRAIN3935.png,skin_tone
3935,TRAIN3935.png,monk_6,male,61_100,1,AUG_monk_6_152_TRAIN3935.png,skin_tone
910,TRAIN0910.png,monk_6,male,18_30,1,AUG_monk_6_153_TRAIN0910.png,skin_tone
2606,TRAIN2606.png,monk_6,male,31_60,1,AUG_monk_6_154_TRAIN2606.png,skin_tone
2331,TRAIN2331.png,monk_6,male,18_30,1,AUG_monk_6_155_TRAIN2331.png,skin_tone
446,TRAIN0446.png,monk_6,male,18_30,1,AUG_monk_6_156_TRAIN0446.png,skin_tone
4181,TRAIN4181.png,monk_6,male,31_60,1,AUG_monk_6_157_TRAIN4181.png,skin_tone
3062,TRAIN3062.png,monk_6,female,18_30,1,AUG_monk_6_158_TRAIN3062.png,skin_tone
524,TRAIN0524.png,monk_6,male,31_60,1,AUG_monk_6_159_TRAIN0524.png,skin_tone
1499,TRAIN1499.png,monk_6,male,18_30,1,AUG_monk_6_160_TRAIN1499.png,skin_tone
3516,TRAIN3516.png,monk_6,male,18_30,1,AUG_monk_6_161_TRAIN3516.png,skin_tone
722,TRAIN0722.png,monk_6,male,0_17,1,AUG_monk_6_162_TRAIN0722.png,skin_tone
3347,TRAIN3347.png,monk_6,male,31_60,1,AUG_monk_6_163_TRAIN3347.png,skin_tone
241,TRAIN0241.png,monk_6,male,31_60,1,AUG_monk_6_164_TRAIN0241.png,skin_tone
999,TRAIN0999.png,monk_6,male,61_100,1,AUG_monk_6_165_TRAIN0999.png,skin_tone
1003,TRAIN1003.png,monk_6,female,61_100,1,AUG_monk_6_166_TRAIN1003.png,skin_tone
3787,TRAIN3787.png,monk_6,male,18_30,1,AUG_monk_6_167_TRAIN3787.png,skin_tone
1546,TRAIN1546.png,monk_6,male,18_30,1,AUG_monk_6_168_TRAIN1546.png,skin_tone
3053,TRAIN3053.png,monk_6,male,31_60,1,AUG_monk_6_169_TRAIN3053.png,skin_tone
2206,TRAIN2206.png,monk_6,male,0_17,1,AUG_monk_6_170_TRAIN2206.png,skin_tone
3670,TRAIN3670.png,monk_6,female,18_30,1,AUG_monk_6_171_TRAIN3670.png,skin_tone
2499,TRAIN2499.png,monk_6,male,31_60,1,AUG_monk_6_172_TRAIN2499.png,skin_tone
1003,TRAIN1003.png,monk_6,female,61_100,1,AUG_monk_6_173_TRAIN1003.png,skin_tone
1729,TRAIN1729.png,monk_6,female,31_60,1,AUG_monk_6_174_TRAIN1729.png,skin_tone
3503,TRAIN3503.png,monk_6,male,31_60,1,AUG_monk_6_175_TRAIN3503.png,skin_tone
351,TRAIN0351.png,monk_6,male,61_100,1,AUG_monk_6_176_TRAIN0351.png,skin_tone
1546,TRAIN1546.png,monk_6,male,18_30,1,AUG_monk_6_177_TRAIN1546.png,skin_tone
4613,TRAIN4613.png,monk_6,female,18_30,1,AUG_monk_6_178_TRAIN4613.png,skin_tone
1114,TRAIN1114.png,monk_6,male,61_100,1,AUG_monk_6_179_TRAIN1114.png,skin_tone
884,TRAIN0884.png,monk_6,male,61_100,1,AUG_monk_6_180_TRAIN0884.png,skin_tone
3655,TRAIN3655.png,monk_6,female,31_60,1,AUG_monk_6_181_TRAIN3655.png,skin_tone
4990,TRAIN4990.png,monk_6,male,0_17,1,AUG_monk_6_182_TRAIN4990.png,skin_tone
2463,TRAIN2463.png,monk_6,female,18_30,1,AUG_monk_6_183_TRAIN2463.png,skin_tone
313,TRAIN0313.png,monk_6,male,0_17,1,AUG_monk_6_184_TRAIN0313.png,skin_tone
2728,TRAIN2728.png,monk_6,female,18_30,1,AUG_monk_6_185_TRAIN2728.png,skin_tone
722,TRAIN0722.png,monk_6,male,0_17,1,AUG_monk_6_186_TRAIN0722.png,skin_tone
2,TRAIN0002.png,monk_6,male,0_17,1,AUG_monk_6_187_TRAIN0002.png,skin_tone
4990,TRAIN4990.png,monk_6,male,0_17,1,AUG_monk_6_188_TRAIN4990.png,skin_tone
3534,TRAIN3534.png,monk_6,male,31_60,1,AUG_monk_6_189_TRAIN3534.png,skin_tone
2005,TRAIN2005.png,monk_6,female,18_30,1,AUG_monk_6_190_TRAIN2005.png,skin_tone
1410,TRAIN1410.png,monk_6,male,18_30,1,AUG_monk_6_191_TRAIN1410.png,skin_tone
2463,TRAIN2463.png,monk_6,female,18_30,1,AUG_monk_6_192_TRAIN2463.png,skin_tone
2273,TRAIN2273.png,monk_6,female,0_17,1,AUG_monk_6_193_TRAIN2273.png,skin_tone
3527,TRAIN3527.png,monk_6,male,18_30,1,AUG_monk_6_194_TRAIN3527.png,skin_tone
2331,TRAIN2331.png,monk_6,male,18_30,1,AUG_monk_6_195_TRAIN2331.png,skin_tone
4537,TRAIN4537.png,monk_6,male,31_60,1,AUG_monk_6_196_TRAIN4537.png,skin_tone
956,TRAIN0956.png,monk_6,female,18_30,1,AUG_monk_6_197_TRAIN0956.png,skin_tone
3935,TRAIN3935.png,monk_6,male,61_100,1,AUG_monk_6_198_TRAIN3935.png,skin_tone
334,TRAIN0334.png,monk_6,female,18_30,1,AUG_monk_6_199_TRAIN0334.png,skin_tone
2237,TRAIN2237.png,monk_6,female,18_30,1,AUG_monk_6_200_TRAIN2237.png,skin_tone
4087,TRAIN4087.png,monk_6,female,31_60,1,AUG_monk_6_201_TRAIN4087.png,skin_tone
1114,TRAIN1114.png,monk_6,male,61_100,1,AUG_monk_6_202_TRAIN1114.png,skin_tone
1649,TRAIN1649.png,monk_6,female,18_30,1,AUG_monk_6_203_TRAIN1649.png,skin_tone
2623,TRAIN2623.png,monk_6,female,18_30,1,AUG_monk_6_204_TRAIN2623.png,skin_tone
2436,TRAIN2436.png,monk_6,female,18_30,1,AUG_monk_6_205_TRAIN2436.png,skin_tone
3255,TRAIN3255.png,monk_6,male,31_60,1,AUG_monk_6_206_TRAIN3255.png,skin_tone
622,TRAIN0622.png,monk_6,female,0_17,1,AUG_monk_6_207_TRAIN0622.png,skin_tone
4996,TRAIN4996.png,monk_6,male,0_17,1,AUG_monk_6_208_TRAIN4996.png,skin_tone
1675,TRAIN1675.png,monk_6,female,18_30,1,AUG_monk_6_209_TRAIN1675.png,skin_tone
4087,TRAIN4087.png,monk_6,female,31_60,1,AUG_monk_6_210_TRAIN4087.png,skin_tone
4990,TRAIN4990.png,monk_6,male,0_17,1,AUG_monk_6_211_TRAIN4990.png,skin_tone
1863,TRAIN1863.png,monk_6,male,18_30,1,AUG_monk_6_212_TRAIN1863.png,skin_tone
2339,TRAIN2339.png,monk_6,female,61_100,1,AUG_monk_6_213_TRAIN2339.png,skin_tone
945,TRAIN0945.png,monk_6,male,31_60,1,AUG_monk_6_214_TRAIN0945.png,skin_tone
3535,TRAIN3535.png,monk_6,male,18_30,1,AUG_monk_6_215_TRAIN3535.png,skin_tone
2657,TRAIN2657.png,monk_6,female,18_30,1,AUG_monk_6_216_TRAIN2657.png,skin_tone
2126,TRAIN2126.png,monk_6,male,18_30,1,AUG_monk_6_217_TRAIN2126.png,skin_tone
3722,TRAIN3722.png,monk_6,male,0_17,1,AUG_monk_6_218_TRAIN3722.png,skin_tone
1337,TRAIN1337.png,monk_6,female,0_17,1,AUG_monk_6_219_TRAIN1337.png,skin_tone
351,TRAIN0351.png,monk_6,male,61_100,1,AUG_monk_6_220_TRAIN0351.png,skin_tone
4935,TRAIN4935.png,monk_6,female,0_17,1,AUG_monk_6_221_TRAIN4935.png,skin_tone
807,TRAIN0807.png,monk_6,female,18_30,1,AUG_monk_6_222_TRAIN0807.png,skin_tone
4385,TRAIN4385.png,monk_6,male,18_30,1,AUG_monk_6_223_TRAIN4385.png,skin_tone
4537,TRAIN4537.png,monk_6,male,31_60,1,AUG_monk_6_224_TRAIN4537.png,skin_tone
1694,TRAIN1694.png,monk_6,female,0_17,1,AUG_monk_6_225_TRAIN1694.png,skin_tone
3350,TRAIN3350.png,monk_6,female,18_30,1,AUG_monk_6_226_TRAIN3350.png,skin_tone
880,TRAIN0880.png,monk_6,male,18_30,1,AUG_monk_6_227_TRAIN0880.png,skin_tone
816,TRAIN0816.png,monk_6,male,31_60,1,AUG_monk_6_228_TRAIN0816.png,skin_tone
4694,TRAIN4694.png,monk_6,male,31_60,1,AUG_monk_6_229_TRAIN4694.png,skin_tone
327,TRAIN0327.png,monk_6,male,31_60,1,AUG_monk_6_230_TRAIN0327.png,skin_tone
4280,TRAIN4280.png,monk_6,male,0_17,1,AUG_monk_6_231_TRAIN4280.png,skin_tone
4935,TRAIN4935.png,monk_6,female,0_17,1,AUG_monk_6_232_TRAIN4935.png,skin_tone
956,TRAIN0956.png,monk_6,female,18_30,1,AUG_monk_6_233_TRAIN0956.png,skin_tone
548,TRAIN0548.png,monk_6,female,31_60,1,AUG_monk_6_234_TRAIN0548.png,skin_tone
2206,TRAIN2206.png,monk_6,male,0_17,1,AUG_monk_6_235_TRAIN2206.png,skin_tone
4252,TRAIN4252.png,monk_6,male,61_100,1,AUG_monk_6_236_TRAIN4252.png,skin_tone
4260,TRAIN4260.png,monk_6,male,18_30,1,AUG_monk_6_237_TRAIN4260.png,skin_tone
3527,TRAIN3527.png,monk_6,male,18_30,1,AUG_monk_6_238_TRAIN3527.png,skin_tone
858,TRAIN0858.png,monk_6,male,18_30,1,AUG_monk_6_239_TRAIN0858.png,skin_tone
3153,TRAIN3153.png,monk_6,female,18_30,1,AUG_monk_6_240_TRAIN3153.png,skin_tone
4140,TRAIN4140.png,monk_6,male,0_17,1,AUG_monk_6_241_TRAIN4140.png,skin_tone
3722,TRAIN3722.png,monk_6,male,0_17,1,AUG_monk_6_242_TRAIN3722.png,skin_tone
2726,TRAIN2726.png,monk_6,male,31_60,1,AUG_monk_6_243_TRAIN2726.png,skin_tone
342,TRAIN0342.png,monk_6,female,18_30,1,AUG_monk_6_244_TRAIN0342.png,skin_tone
882,TRAIN0882.png,monk_6,male,0_17,1,AUG_monk_6_245_TRAIN0882.png,skin_tone
3961,TRAIN3961.png,monk_6,female,18_30,1,AUG_monk_6_246_TRAIN3961.png,skin_tone
4339,TRAIN4339.png,monk_6,female,18_30,1,AUG_monk_6_247_TRAIN4339.png,skin_tone
4990,TRAIN4990.png,monk_6,male,0_17,1,AUG_monk_6_248_TRAIN4990.png,skin_tone
1649,TRAIN1649.png,monk_6,female,18_30,1,AUG_monk_6_249_TRAIN1649.png,skin_tone
3950,TRAIN3950.png,monk_6,male,31_60,1,AUG_monk_6_250_TRAIN3950.png,skin_tone
2081,TRAIN2081.png,monk_6,female,18_30,1,AUG_monk_6_251_TRAIN2081.png,skin_tone
2339,TRAIN2339.png,monk_6,female,61_100,1,AUG_monk_6_252_TRAIN2339.png,skin_tone
3283,TRAIN3283.png,monk_6,female,18_30,1,AUG_monk_6_253_TRAIN3283.png,skin_tone
351,TRAIN0351.png,monk_6,male,61_100,1,AUG_monk_6_254_TRAIN0351.png,skin_tone
370,TRAIN0370.png,monk_6,male,0_17,1,AUG_monk_6_255_TRAIN0370.png,skin_tone
4613,TRAIN4613.png,monk_6,female,18_30,1,AUG_monk_6_256_TRAIN4613.png,skin_tone
2550,TRAIN2550.png,monk_6,male,31_60,1,AUG_monk_6_257_TRAIN2550.png,skin_tone
1729,TRAIN1729.png,monk_6,female,31_60,1,AUG_monk_6_258_TRAIN1729.png,skin_tone
3535,TRAIN3535.png,monk_6,male,18_30,1,AUG_monk_6_259_TRAIN3535.png,skin_tone
3062,TRAIN3062.png,monk_6,female,18_30,1,AUG_monk_6_260_TRAIN3062.png,skin_tone
1738,TRAIN1738.png,monk_6,male,61_100,1,AUG_monk_6_261_TRAIN1738.png,skin_tone
4861,TRAIN4861.png,monk_6,male,31_60,1,AUG_monk_6_262_TRAIN4861.png,skin_tone
1436,TRAIN1436.png,monk_6,male,0_17,1,AUG_monk_6_263_TRAIN1436.png,skin_tone
351,TRAIN0351.png,monk_6,male,61_100,1,AUG_monk_6_264_TRAIN0351.png,skin_tone
1729,TRAIN1729.png,monk_6,female,31_60,1,AUG_monk_6_265_TRAIN1729.png,skin_tone
2126,TRAIN2126.png,monk_6,male,18_30,1,AUG_monk_6_266_TRAIN2126.png,skin_tone
858,TRAIN0858.png,monk_6,male,18_30,1,AUG_monk_6_267_TRAIN0858.png,skin_tone
880,TRAIN0880.png,monk_6,male,18_30,1,AUG_monk_6_268_TRAIN0880.png,skin_tone
727,TRAIN0727.png,monk_6,female,0_17,1,AUG_monk_6_269_TRAIN0727.png,skin_tone
1482,TRAIN1482.png,monk_6,male,0_17,1,AUG_monk_6_270_TRAIN1482.png,skin_tone
2902,TRAIN2902.png,monk_6,female,61_100,1,AUG_monk_6_271_TRAIN2902.png,skin_tone
1583,TRAIN1583.png,monk_6,female,18_30,1,AUG_monk_6_272_TRAIN1583.png,skin_tone
3934,TRAIN3934.png,monk_6,female,31_60,1,AUG_monk_6_273_TRAIN3934.png,skin_tone
4339,TRAIN4339.png,monk_6,female,18_30,1,AUG_monk_6_274_TRAIN4339.png,skin_tone
2887,TRAIN2887.png,monk_6,female,18_30,1,AUG_monk_6_275_TRAIN2887.png,skin_tone
1424,TRAIN1424.png,monk_6,male,0_17,1,AUG_monk_6_276_TRAIN1424.png,skin_tone
3053,TRAIN3053.png,monk_6,male,31_60,1,AUG_monk_6_277_TRAIN3053.png,skin_tone
1401,TRAIN1401.png,monk_6,female,31_60,1,AUG_monk_6_278_TRAIN1401.png,skin_tone
3109,TRAIN3109.png,monk_6,female,61_100,1,AUG_monk_6_279_TRAIN3109.png,skin_tone
3935,TRAIN3935.png,monk_6,male,61_100,1,AUG_monk_6_280_TRAIN3935.png,skin_tone
3029,TRAIN3029.png,monk_6,male,61_100,1,AUG_monk_6_281_TRAIN3029.png,skin_tone
155,TRAIN0155.png,monk_6,female,31_60,1,AUG_monk_6_282_TRAIN0155.png,skin_tone
2331,TRAIN2331.png,monk_6,male,18_30,1,AUG_monk_6_283_TRAIN2331.png,skin_tone
1410,TRAIN1410.png,monk_6,male,18_30,1,AUG_monk_6_284_TRAIN1410.png,skin_tone
1559,TRAIN1559.png,monk_6,male,0_17,1,AUG_monk_6_285_TRAIN1559.png,skin_tone
370,TRAIN0370.png,monk_6,male,0_17,1,AUG_monk_6_286_TRAIN0370.png,skin_tone
4814,TRAIN4814.png,monk_6,male,0_17,1,AUG_monk_6_287_TRAIN4814.png,skin_tone
4925,TRAIN4925.png,monk_6,male,61_100,1,AUG_monk_6_288_TRAIN4925.png,skin_tone
2284,TRAIN2284.png,monk_6,male,31_60,1,AUG_monk_6_289_TRAIN2284.png,skin_tone
2887,TRAIN2887.png,monk_6,female,18_30,1,AUG_monk_6_290_TRAIN2887.png,skin_tone
1404,TRAIN1404.png,monk_6,female,18_30,1,AUG_monk_6_291_TRAIN1404.png,skin_tone
1818,TRAIN1818.png,monk_6,female,18_30,1,AUG_monk_6_292_TRAIN1818.png,skin_tone
3534,TRAIN3534.png,monk_6,male,31_60,1,AUG_monk_6_293_TRAIN3534.png,skin_tone
3150,TRAIN3150.png,monk_6,female,31_60,1,AUG_monk_6_294_TRAIN3150.png,skin_tone
1436,TRAIN1436.png,monk_6,male,0_17,1,AUG_monk_6_295_TRAIN1436.png,skin_tone
334,TRAIN0334.png,monk_6,female,18_30,1,AUG_monk_6_296_TRAIN0334.png,skin_tone
2463,TRAIN2463.png,monk_6,female,18_30,1,AUG_monk_6_297_TRAIN2463.png,skin_tone
2659,TRAIN2659.png,monk_6,female,31_60,1,AUG_monk_6_298_TRAIN2659.png,skin_tone
4385,TRAIN4385.png,monk_6,male,18_30,1,AUG_monk_6_299_TRAIN4385.png,skin_tone
4647,TRAIN4647.png,monk_6,male,18_30,1,AUG_monk_6_300_TRAIN4647.png,skin_tone
2497,TRAIN2497.png,monk_7,male,31_60,1,AUG_monk_7_0_TRAIN2497.png,skin_tone
2549,TRAIN2549.png,monk_7,male,31_60,1,AUG_monk_7_1_TRAIN2549.png,skin_tone
3161,TRAIN3161.png,monk_7,female,31_60,1,AUG_monk_7_2_TRAIN3161.png,skin_tone
2175,TRAIN2175.png,monk_7,female,31_60,1,AUG_monk_7_3_TRAIN2175.png,skin_tone
1806,TRAIN1806.png,monk_7,female,18_30,1,AUG_monk_7_4_TRAIN1806.png,skin_tone
4370,TRAIN4370.png,monk_7,male,31_60,1,AUG_monk_7_5_TRAIN4370.png,skin_tone
378,TRAIN0378.png,monk_7,male,31_60,1,AUG_monk_7_6_TRAIN0378.png,skin_tone
1751,TRAIN1751.png,monk_7,male,18_30,1,AUG_monk_7_7_TRAIN1751.png,skin_tone
1439,TRAIN1439.png,monk_7,female,31_60,1,AUG_monk_7_8_TRAIN1439.png,skin_tone
3313,TRAIN3313.png,monk_7,male,61_100,1,AUG_monk_7_9_TRAIN3313.png,skin_tone
1797,TRAIN1797.png,monk_7,male,0_17,1,AUG_monk_7_10_TRAIN1797.png,skin_tone
355,TRAIN0355.png,monk_7,male,31_60,1,AUG_monk_7_11_TRAIN0355.png,skin_tone
4725,TRAIN4725.png,monk_7,female,18_30,1,AUG_monk_7_12_TRAIN4725.png,skin_tone
377,TRAIN0377.png,monk_7,female,18_30,1,AUG_monk_7_13_TRAIN0377.png,skin_tone
1892,TRAIN1892.png,monk_7,female,31_60,1,AUG_monk_7_14_TRAIN1892.png,skin_tone
2410,TRAIN2410.png,monk_7,female,18_30,1,AUG_monk_7_15_TRAIN2410.png,skin_tone
